"vaccine","country_code","country","year","coverage"
"MCV2","BSA","busia",2023,0.620212386374942
"MCV1","BSA","busia",2025,0.872859265926739
"MCV2","BSA","busia",2025,0.640212386374942
"MCV1","BSA","busia",2022,0.854292320736805
"MCV2","BSA","busia",2022,0.592360718512287
"MCV1","BSA","busia",2028,0.902859265926739
"MCV2","BSA","busia",2028,0.670212386374942
"MCV1","BSA","busia",2015,0.750474391012971
"MCV2","BSA","busia",2015,0.272340252308744
"MCV1","BSA","busia",2027,0.892859265926739
"MCV2","BSA","busia",2027,0.660212386374942
"MCV1","BSA","busia",2016,0.746283980414342
"MCV2","BSA","busia",2016,0.310613141776899
"MCV1","BSA","busia",2030,0.922859265926739
"MCV2","BSA","busia",2030,0.690212386374942
"MCV1","BSA","busia",2021,0.839362042621153
"MCV2","BSA","busia",2021,0.564326758471213
"MCV1","BSA","busia",2020,0.831663648211909
"MCV2","BSA","busia",2020,0.51373233051113
"MCV1","BSA","busia",2014,0.773676161888576
"MCV2","BSA","busia",2014,0
"MCV1","BSA","busia",2013,0.726894262071149
"MCV2","BSA","busia",2013,0
"MCV1","ELM","elgeyo-marakwet",2015,0.663162713090517
"MCV2","ELM","elgeyo-marakwet",2015,0.209350482561041
"MCV1","ELM","elgeyo-marakwet",2029,0.813661929201993
"MCV2","ELM","elgeyo-marakwet",2029,0.558486000308806
"MCV1","ELM","elgeyo-marakwet",2025,0.773661929201993
"MCV2","ELM","elgeyo-marakwet",2025,0.518486000308806
"MCV1","ELM","elgeyo-marakwet",2013,0.642346871770677
"MCV2","ELM","elgeyo-marakwet",2013,0
"MCV1","ELM","elgeyo-marakwet",2027,0.793661929201993
"MCV2","ELM","elgeyo-marakwet",2027,0.538486000308806
"MCV1","ELM","elgeyo-marakwet",2014,0.68370650061264
"MCV2","ELM","elgeyo-marakwet",2014,0
"MCV1","ELM","elgeyo-marakwet",2026,0.783661929201993
"MCV2","ELM","elgeyo-marakwet",2026,0.528486000308806
"MCV1","ELM","elgeyo-marakwet",2016,0.65949873890687
"MCV2","ELM","elgeyo-marakwet",2016,0.238979583519886
"MCV1","ELM","elgeyo-marakwet",2021,0.741747760097547
"MCV2","ELM","elgeyo-marakwet",2021,0.434941549246945
"MCV1","ELM","elgeyo-marakwet",2024,0.763661929201993
"MCV2","ELM","elgeyo-marakwet",2024,0.508486000308806
"MCV1","ELM","elgeyo-marakwet",2028,0.803661929201993
"MCV2","ELM","elgeyo-marakwet",2028,0.548486000308806
"MCV1","ELM","elgeyo-marakwet",2030,0.823661929201993
"MCV2","ELM","elgeyo-marakwet",2030,0.568486000308806
"MCV1","ELM","elgeyo-marakwet",2020,0.734944663224141
"MCV2","ELM","elgeyo-marakwet",2020,0.395295498162306
"MCV1","ELM","elgeyo-marakwet",2022,0.7549479607985
"MCV2","ELM","elgeyo-marakwet",2022,0.46088746963664
"MCV1","ELM","elgeyo-marakwet",2023,0.753661929201993
"MCV2","ELM","elgeyo-marakwet",2023,0.498486000308806
"MCV1","ELM","elgeyo-marakwet",2017,0.600943610075936
"MCV2","ELM","elgeyo-marakwet",2017,0.266737502595538
"MCV1","ELM","elgeyo-marakwet",2018,0.697843206150921
"MCV2","ELM","elgeyo-marakwet",2018,0.343365146695652
"MCV1","ELM","elgeyo-marakwet",2019,0.719734702820644
"MCV2","ELM","elgeyo-marakwet",2019,0.411720779851208
"MCV1","MBU","embu",2029,0.950862182627032
"MCV2","MBU","embu",2029,0.798910682300387
"MCV1","MBU","embu",2016,0.779542719706529
"MCV2","MBU","embu",2016,0.390895683072741
"MCV1","MBU","embu",2028,0.940862182627032
"MCV2","MBU","embu",2028,0.788910682300387
"MCV1","MBU","embu",2025,0.910862182627032
"MCV2","MBU","embu",2025,0.758910682300387
"MCV1","MBU","embu",2024,0.900862182627032
"MCV2","MBU","embu",2024,0.748910682300387
"MCV1","MBU","embu",2017,0.710304691493969
"MCV2","MBU","embu",2017,0.433333323186555
"MCV1","MBU","embu",2013,0.759284655351052
"MCV2","MBU","embu",2013,0
"MCV1","MBU","embu",2014,0.808154100794771
"MCV2","MBU","embu",2014,0
"MCV1","MBU","embu",2027,0.930862182627032
"MCV2","MBU","embu",2027,0.778910682300387
"MCV1","MBU","embu",2026,0.920862182627032
"MCV2","MBU","embu",2026,0.768910682300387
"MCV1","MBU","embu",2018,0.82486164629315
"MCV2","MBU","embu",2018,0.557592809361625
"MCV1","MBU","embu",2030,0.960862182627032
"MCV2","MBU","embu",2030,0.808910682300387
"MCV1","MBU","embu",2015,0.783905003114065
"MCV2","MBU","embu",2015,0.342372405045671
"MCV1","MBU","embu",2020,0.868728740038821
"MCV2","MBU","embu",2020,0.631346332048637
"MCV1","MBU","embu",2023,0.890862182627032
"MCV2","MBU","embu",2023,0.738910682300387
"MCV1","MBU","embu",2022,0.892353566179366
"MCV2","MBU","embu",2022,0.72045819081819
"MCV1","MBU","embu",2019,0.850733740346808
"MCV2","MBU","embu",2019,0.660573653213346
"MCV1","MBU","embu",2021,0.876770222428029
"MCV2","MBU","embu",2021,0.691888650116052
"MCV1","GSA","garissa",2025,0.821999144094502
"MCV2","GSA","garissa",2025,0.521686788676583
"MCV1","GSA","garissa",2026,0.831999144094502
"MCV2","GSA","garissa",2026,0.531686788676583
"MCV1","GSA","garissa",2028,0.851999144094502
"MCV2","GSA","garissa",2028,0.551686788676583
"MCV1","GSA","garissa",2014,0.727550402134844
"MCV2","GSA","garissa",2014,0
"MCV1","GSA","garissa",2015,0.705702929088968
"MCV2","GSA","garissa",2015,0.205790666638575
"MCV1","GSA","garissa",2016,0.701790831388098
"MCV2","GSA","garissa",2016,0.234534037433206
"MCV1","GSA","garissa",2017,0.639478806999125
"MCV2","GSA","garissa",2017,0.254299039449357
"MCV1","GSA","garissa",2018,0.742592373650807
"MCV2","GSA","garissa",2018,0.341926663216871
"MCV1","GSA","garissa",2019,0.7658895025648
"MCV2","GSA","garissa",2019,0.412492316419391
"MCV1","GSA","garissa",2029,0.861999144094502
"MCV2","GSA","garissa",2029,0.561686788676583
"MCV1","GSA","garissa",2013,0.683545392067544
"MCV2","GSA","garissa",2013,0
"MCV1","GSA","garissa",2030,0.871999144094502
"MCV2","GSA","garissa",2030,0.571686788676583
"MCV1","GSA","garissa",2024,0.811999144094502
"MCV2","GSA","garissa",2024,0.511686788676583
"MCV1","GSA","garissa",2021,0.789316886897623
"MCV2","GSA","garissa",2021,0.437627749415502
"MCV1","GSA","garissa",2022,0.80335752120178
"MCV2","GSA","garissa",2022,0.464398240468643
"MCV1","GSA","garissa",2027,0.841999144094502
"MCV2","GSA","garissa",2027,0.541686788676583
"MCV1","GSA","garissa",2020,0.782077499423969
"MCV2","GSA","garissa",2020,0.397294439186324
"MCV1","GSA","garissa",2023,0.801999144094502
"MCV2","GSA","garissa",2023,0.501686788676583
"MCV1","HBA","homa bay",2024,0.831288017414481
"MCV2","HBA","homa bay",2024,0.519998018906277
"MCV1","HBA","homa bay",2017,0.6546915421369
"MCV2","HBA","homa bay",2017,0.255909379731792
"MCV1","HBA","homa bay",2019,0.784310455808588
"MCV2","HBA","homa bay",2019,0.420740306827671
"MCV1","HBA","homa bay",2020,0.800872367929547
"MCV2","HBA","homa bay",2020,0.405326981706574
"MCV1","HBA","homa bay",2021,0.808285746150725
"MCV2","HBA","homa bay",2021,0.446440543970591
"MCV1","HBA","homa bay",2018,0.760437147617345
"MCV2","HBA","homa bay",2018,0.348538066850234
"MCV1","HBA","homa bay",2013,0.699985660468452
"MCV2","HBA","homa bay",2013,0
"MCV1","HBA","homa bay",2014,0.745033496350401
"MCV2","HBA","homa bay",2014,0
"MCV1","HBA","homa bay",2026,0.851288017414481
"MCV2","HBA","homa bay",2026,0.539998018906277
"MCV1","HBA","homa bay",2016,0.718654808728579
"MCV2","HBA","homa bay",2016,0.238282199966471
"MCV1","HBA","homa bay",2030,0.891288017414481
"MCV2","HBA","homa bay",2030,0.579998018906277
"MCV1","HBA","homa bay",2025,0.841288017414481
"MCV2","HBA","homa bay",2025,0.529998018906277
"MCV1","HBA","homa bay",2027,0.861288017414481
"MCV2","HBA","homa bay",2027,0.549998018906277
"MCV1","HBA","homa bay",2029,0.881288017414481
"MCV2","HBA","homa bay",2029,0.569998018906277
"MCV1","HBA","homa bay",2023,0.821288017414481
"MCV2","HBA","homa bay",2023,0.509998018906277
"MCV1","HBA","homa bay",2028,0.871288017414481
"MCV2","HBA","homa bay",2028,0.559998018906277
"MCV1","HBA","homa bay",2015,0.722700227072559
"MCV2","HBA","homa bay",2015,0.209195611806262
"MCV1","HBA","homa bay",2022,0.82266903853884
"MCV2","HBA","homa bay",2022,0.473353279279714
"MCV1","ISO","isiolo",2022,0.976581478094346
"MCV2","ISO","isiolo",2022,0.687466647725209
"MCV1","ISO","isiolo",2023,0.974962143790348
"MCV2","ISO","isiolo",2023,0.708744911736132
"MCV1","ISO","isiolo",2017,0.777305928456206
"MCV2","ISO","isiolo",2017,0.41811171806816
"MCV1","ISO","isiolo",2014,0.884441221844892
"MCV2","ISO","isiolo",2014,0
"MCV1","ISO","isiolo",2016,0.853129883100468
"MCV2","ISO","isiolo",2016,0.38196354423042
"MCV1","ISO","isiolo",2021,0.95953992682274
"MCV2","ISO","isiolo",2021,0.663258963784919
"MCV1","ISO","isiolo",2018,0.902725393915928
"MCV2","ISO","isiolo",2018,0.542193748106495
"MCV1","ISO","isiolo",2027,0.99
"MCV2","ISO","isiolo",2027,0.748744911736132
"MCV1","ISO","isiolo",2020,0.950739310280508
"MCV2","ISO","isiolo",2020,0.606809396343953
"MCV1","ISO","isiolo",2029,0.99
"MCV2","ISO","isiolo",2029,0.768744911736132
"MCV1","ISO","isiolo",2030,0.99
"MCV2","ISO","isiolo",2030,0.778744911736132
"MCV1","ISO","isiolo",2024,0.984962143790348
"MCV2","ISO","isiolo",2024,0.718744911736132
"MCV1","ISO","isiolo",2015,0.857909186415624
"MCV2","ISO","isiolo",2015,0.334530456193814
"MCV1","ISO","isiolo",2028,0.99
"MCV2","ISO","isiolo",2028,0.758744911736132
"MCV1","ISO","isiolo",2026,0.99
"MCV2","ISO","isiolo",2026,0.738744911736132
"MCV1","ISO","isiolo",2013,0.830916473205504
"MCV2","ISO","isiolo",2013,0
"MCV1","ISO","isiolo",2025,0.99
"MCV2","ISO","isiolo",2025,0.728744911736132
"MCV1","ISO","isiolo",2019,0.931018622977954
"MCV2","ISO","isiolo",2019,0.638427296131103
"MCV1","KJD","kajiado",2013,0.749021176708254
"MCV2","KJD","kajiado",2013,0
"MCV1","KJD","kajiado",2030,0.94882019692487
"MCV2","KJD","kajiado",2030,0.707179011104216
"MCV1","KJD","kajiado",2024,0.88882019692487
"MCV2","KJD","kajiado",2024,0.647179011104216
"MCV1","KJD","kajiado",2014,0.797218430344967
"MCV2","KJD","kajiado",2014,0
"MCV1","KJD","kajiado",2018,0.813700171884184
"MCV2","KJD","kajiado",2018,0.464586423590292
"MCV1","KJD","kajiado",2019,0.839242440938553
"MCV2","KJD","kajiado",2019,0.55421066059643
"MCV1","KJD","kajiado",2028,0.92882019692487
"MCV2","KJD","kajiado",2028,0.687179011104216
"MCV1","KJD","kajiado",2026,0.90882019692487
"MCV2","KJD","kajiado",2026,0.667179011104216
"MCV1","KJD","kajiado",2017,0.700549760285575
"MCV2","KJD","kajiado",2017,0.350542252129585
"MCV1","KJD","kajiado",2029,0.93882019692487
"MCV2","KJD","kajiado",2029,0.697179011104216
"MCV1","KJD","kajiado",2021,0.864905095572698
"MCV2","KJD","kajiado",2021,0.582982007198115
"MCV1","KJD","kajiado",2027,0.91882019692487
"MCV2","KJD","kajiado",2027,0.677179011104216
"MCV1","KJD","kajiado",2023,0.87882019692487
"MCV2","KJD","kajiado",2023,0.637179011104216
"MCV1","KJD","kajiado",2016,0.768993206033786
"MCV2","KJD","kajiado",2016,0.322114797941228
"MCV1","KJD","kajiado",2022,0.880287687716453
"MCV2","KJD","kajiado",2022,0.610603768798372
"MCV1","KJD","kajiado",2025,0.89882019692487
"MCV2","KJD","kajiado",2025,0.657179011104216
"MCV1","KJD","kajiado",2020,0.856972422054375
"MCV2","KJD","kajiado",2020,0.531109287509066
"MCV1","KJD","kajiado",2015,0.773330473756163
"MCV2","KJD","kajiado",2015,0.282469393208655
"MCV1","KKM","kakamega",2016,0.743116747532444
"MCV2","KKM","kakamega",2016,0.304717057598055
"MCV1","KKM","kakamega",2030,0.919255811695749
"MCV2","KKM","kakamega",2030,0.681308883184894
"MCV1","KKM","kakamega",2015,0.747332910659245
"MCV2","KKM","kakamega",2015,0.267223260898365
"MCV1","KKM","kakamega",2022,0.850662714877559
"MCV2","KKM","kakamega",2022,0.582713982738117
"MCV1","KKM","kakamega",2028,0.89925581169575
"MCV2","KKM","kakamega",2028,0.661308883184894
"MCV1","KKM","kakamega",2021,0.835797289169848
"MCV2","KKM","kakamega",2021,0.554747430552703
"MCV1","KKM","kakamega",2014,0.770392128317806
"MCV2","KKM","kakamega",2014,0
"MCV1","KKM","kakamega",2029,0.909255811695749
"MCV2","KKM","kakamega",2029,0.671308883184894
"MCV1","KKM","kakamega",2025,0.86925581169575
"MCV2","KKM","kakamega",2025,0.631308883184894
"MCV1","KKM","kakamega",2020,0.828131570816975
"MCV2","KKM","kakamega",2020,0.504905269946608
"MCV1","KKM","kakamega",2026,0.87925581169575
"MCV2","KKM","kakamega",2026,0.641308883184894
"MCV1","KKM","kakamega",2024,0.85925581169575
"MCV2","KKM","kakamega",2024,0.621308883184894
"MCV1","KKM","kakamega",2023,0.84925581169575
"MCV2","KKM","kakamega",2023,0.611308883184894
"MCV1","KKM","kakamega",2027,0.88925581169575
"MCV2","KKM","kakamega",2027,0.651308883184894
"MCV1","KKM","kakamega",2017,0.67696089375306
"MCV2","KKM","kakamega",2017,0.333018168557781
"MCV1","KKM","kakamega",2013,0.723823091453042
"MCV2","KKM","kakamega",2013,0
"MCV1","KKM","kakamega",2018,0.786319262688407
"MCV2","KKM","kakamega",2018,0.439975741012859
"MCV1","KKM","kakamega",2019,0.810953987475482
"MCV2","KKM","kakamega",2019,0.5260056713043
"MCV1","KCH","kericho",2030,0.886239231654558
"MCV2","KCH","kericho",2030,0.680274033776856
"MCV1","KCH","kericho",2028,0.866239231654558
"MCV2","KCH","kericho",2028,0.660274033776856
"MCV1","KCH","kericho",2017,0.650712127723762
"MCV2","KCH","kericho",2017,0.339286368868223
"MCV1","KCH","kericho",2024,0.826239231654558
"MCV2","KCH","kericho",2024,0.620274033776856
"MCV1","KCH","kericho",2018,0.755770155372533
"MCV2","KCH","kericho",2018,0.439495681202517
"MCV1","KCH","kericho",2023,0.816239231654558
"MCV2","KCH","kericho",2023,0.610274033776856
"MCV1","KCH","kericho",2026,0.846239231654558
"MCV2","KCH","kericho",2026,0.640274033776856
"MCV1","KCH","kericho",2013,0.695682464980775
"MCV2","KCH","kericho",2013,0
"MCV1","KCH","kericho",2025,0.836239231654558
"MCV2","KCH","kericho",2025,0.630274033776856
"MCV1","KCH","kericho",2027,0.856239231654558
"MCV2","KCH","kericho",2027,0.650274033776856
"MCV1","KCH","kericho",2019,0.779501168411296
"MCV2","KCH","kericho",2019,0.524864134285032
"MCV1","KCH","kericho",2016,0.71424409735595
"MCV2","KCH","kericho",2016,0.305973685238082
"MCV1","KCH","kericho",2020,0.795956466837989
"MCV2","KCH","kericho",2020,0.503648110193033
"MCV1","KCH","kericho",2021,0.803324333118795
"MCV2","KCH","kericho",2021,0.553428156827593
"MCV1","KCH","kericho",2014,0.740460974133343
"MCV2","KCH","kericho",2014,0
"MCV1","KCH","kericho",2029,0.876239231654558
"MCV2","KCH","kericho",2029,0.670274033776856
"MCV1","KCH","kericho",2022,0.817617956553056
"MCV2","KCH","kericho",2022,0.581681115217736
"MCV1","KCH","kericho",2015,0.718245451455193
"MCV2","KCH","kericho",2015,0.268105082876836
"MCV1","KIA","kiambu",2021,0.963055417480047
"MCV2","KIA","kiambu",2021,0.777284946219749
"MCV1","KIA","kiambu",2030,0.99
"MCV2","KIA","kiambu",2030,0.885479973851372
"MCV1","KIA","kiambu",2014,0.887691849188493
"MCV2","KIA","kiambu",2014,0
"MCV1","KIA","kiambu",2015,0.861666636783703
"MCV2","KIA","kiambu",2015,0.39799380799974
"MCV1","KIA","kiambu",2025,0.99
"MCV2","KIA","kiambu",2025,0.835479973851372
"MCV1","KIA","kiambu",2022,0.980103927410996
"MCV2","KIA","kiambu",2022,0.802607846267385
"MCV1","KIA","kiambu",2020,0.954222799237784
"MCV2","KIA","kiambu",2020,0.711645920918973
"MCV1","KIA","kiambu",2028,0.99
"MCV2","KIA","kiambu",2028,0.865479973851372
"MCV1","KIA","kiambu",2026,0.99
"MCV2","KIA","kiambu",2026,0.845479973851372
"MCV1","KIA","kiambu",2027,0.99
"MCV2","KIA","kiambu",2027,0.855479973851372
"MCV1","KIA","kiambu",2013,0.83427873991191
"MCV2","KIA","kiambu",2013,0
"MCV1","KIA","kiambu",2029,0.99
"MCV2","KIA","kiambu",2029,0.875479973851372
"MCV1","KIA","kiambu",2019,0.934083197468225
"MCV2","KIA","kiambu",2019,0.749158064673807
"MCV1","KIA","kiambu",2016,0.856265531017054
"MCV2","KIA","kiambu",2016,0.45427572227094
"MCV1","KIA","kiambu",2017,0.779441945653482
"MCV2","KIA","kiambu",2017,0.505436207318962
"MCV1","KIA","kiambu",2018,0.906042511556427
"MCV2","KIA","kiambu",2018,0.639431846657506
"MCV1","KIA","kiambu",2024,0.988583266015743
"MCV2","KIA","kiambu",2024,0.825479973851372
"MCV1","KIA","kiambu",2023,0.978583266015743
"MCV2","KIA","kiambu",2023,0.815479973851372
"MCV1","KIF","kilifi",2017,0.629654474382234
"MCV2","KIF","kilifi",2017,0.29865905114567
"MCV1","KIF","kilifi",2028,0.83989724694847
"MCV2","KIF","kilifi",2028,0.601785873684163
"MCV1","KIF","kilifi",2013,0.67323089719791
"MCV2","KIF","kilifi",2013,0
"MCV1","KIF","kilifi",2014,0.716552137062766
"MCV2","KIF","kilifi",2014,0
"MCV1","KIF","kilifi",2015,0.695088882037044
"MCV2","KIF","kilifi",2015,0.236239787768621
"MCV1","KIF","kilifi",2016,0.691181867863364
"MCV2","KIF","kilifi",2016,0.269537181488645
"MCV1","KIF","kilifi",2027,0.82989724694847
"MCV2","KIF","kilifi",2027,0.591785873684163
"MCV1","KIF","kilifi",2029,0.84989724694847
"MCV2","KIF","kilifi",2029,0.611785873684163
"MCV1","KIF","kilifi",2018,0.731367398134258
"MCV2","KIF","kilifi",2018,0.388082126723503
"MCV1","KIF","kilifi",2019,0.754325238444989
"MCV2","KIF","kilifi",2019,0.464889163300713
"MCV1","KIF","kilifi",2020,0.770254608632097
"MCV2","KIF","kilifi",2020,0.446550980533721
"MCV1","KIF","kilifi",2021,0.77738457942595
"MCV2","KIF","kilifi",2021,0.491150695947908
"MCV1","KIF","kilifi",2022,0.79122050938779
"MCV2","KIF","kilifi",2022,0.518474132947541
"MCV1","KIF","kilifi",2024,0.79989724694847
"MCV2","KIF","kilifi",2024,0.561785873684163
"MCV1","KIF","kilifi",2030,0.85989724694847
"MCV2","KIF","kilifi",2030,0.621785873684163
"MCV1","KIF","kilifi",2026,0.81989724694847
"MCV2","KIF","kilifi",2026,0.581785873684163
"MCV1","KIF","kilifi",2025,0.80989724694847
"MCV2","KIF","kilifi",2025,0.571785873684163
"MCV1","KIF","kilifi",2023,0.78989724694847
"MCV2","KIF","kilifi",2023,0.551785873684163
"MCV1","KGA","kirinyaga",2014,0.893868778522784
"MCV2","KGA","kirinyaga",2014,0
"MCV1","KGA","kirinyaga",2015,0.8670678586115
"MCV2","KGA","kirinyaga",2015,0.42298771454364
"MCV1","KGA","kirinyaga",2030,0.99
"MCV2","KGA","kirinyaga",2030,0.927013644107279
"MCV1","KGA","kirinyaga",2025,0.99
"MCV2","KGA","kirinyaga",2025,0.877013644107279
"MCV1","KGA","kirinyaga",2020,0.960873964859467
"MCV2","KGA","kirinyaga",2020,0.7528993955004
"MCV1","KGA","kirinyaga",2016,0.862224300146014
"MCV2","KGA","kirinyaga",2016,0.483571024154666
"MCV1","KGA","kirinyaga",2013,0.839826919445116
"MCV2","KGA","kirinyaga",2013,0
"MCV1","KGA","kirinyaga",2023,0.985360458648621
"MCV2","KGA","kirinyaga",2023,0.857013644107279
"MCV1","KGA","kirinyaga",2027,0.99
"MCV2","KGA","kirinyaga",2027,0.897013644107279
"MCV1","KGA","kirinyaga",2021,0.96976839874364
"MCV2","KGA","kirinyaga",2021,0.821952554639752
"MCV1","KGA","kirinyaga",2022,0.986993280418132
"MCV2","KGA","kirinyaga",2022,0.84756164265913
"MCV1","KGA","kirinyaga",2017,0.785629293683461
"MCV2","KGA","kirinyaga",2017,0.542365925366143
"MCV1","KGA","kirinyaga",2024,0.99
"MCV2","KGA","kirinyaga",2024,0.867013644107279
"MCV1","KGA","kirinyaga",2018,0.912346951469339
"MCV2","KGA","kirinyaga",2018,0.678343418984402
"MCV1","KGA","kirinyaga",2026,0.99
"MCV2","KGA","kirinyaga",2026,0.887013644107279
"MCV1","KGA","kirinyaga",2029,0.99
"MCV2","KGA","kirinyaga",2029,0.917013644107279
"MCV1","KGA","kirinyaga",2019,0.940961203761609
"MCV2","KGA","kirinyaga",2019,0.793681080556472
"MCV1","KGA","kirinyaga",2028,0.99
"MCV2","KGA","kirinyaga",2028,0.907013644107279
"MCV1","KIS","kisii",2013,0.693966811033595
"MCV2","KIS","kisii",2013,0
"MCV1","KIS","kisii",2020,0.793987362769931
"MCV2","KIS","kisii",2020,0.468200165424838
"MCV1","KIS","kisii",2019,0.777569379130188
"MCV2","KIS","kisii",2019,0.487363977488706
"MCV1","KIS","kisii",2025,0.834226254247698
